address,end_address,name,kind,subtype,size_bytes,width_bits,signed,rows,cols,subsystem,confidence,range_kind,bounding_span_bytes,decoded_bytes,gap_bytes,block_count,code_blocks,coverage_percent,inbound_xrefs,callers,caller_routines,outbound_xrefs,outbound_call_sites,callees,description,evidence,aliases,generated
0x6E70,0x6E85,sub_6E70,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x6E70-0x6E85,100.000,1,0x6D96,mode_handler_6d43,1,0x6E82,sub_6BCB,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6E86,0x6E95,sub_6E86,routine,unclassified-code,16,,,,,unknown,unclassified,contiguous-code,16,16,0,1,0x6E86-0x6E95,100.000,2,0x6DE8|0x6DFA,mode_handler_6d43,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6E96,0x6EEC,high_load_final_fuel_stage,routine,code,87,8,,,,fuel,strong,contiguous-code,87,87,0,1,0x6E96-0x6EEC,100.000,2,0xB45D|0xB468,fuel_runtime_sequence,1,0x6ECA,interp_2d_u8,High-load/final fuel-duration support path.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6EEE,0x6F00,fuel_output_scheduler,routine,code,19,8,,,,fuel,confirmed,contiguous-code,19,19,0,1,0x6EEE-0x6F00,100.000,2,0xB454|0xB46B,fuel_runtime_sequence,0,,,Fuel output scheduler/timing path using period and event-width support calibrations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6F01,0x6FE2,rpm_limiter_hysteresis,routine,code,226,8,,,,speed-rpm,confirmed,contiguous-code,226,226,0,1,0x6F01-0x6FE2,100.000,0,,,1,0x6F4B,sub_440D,Set/clear RAM 0x00A4 bit 0x10 from engine period and primary/alternate threshold pairs.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6FE4,0x70FF,sub_6FE4,routine,unclassified-code,284,,,,,unknown,unclassified,contiguous-code,284,284,0,1,0x6FE4-0x70FF,100.000,0,,,1,0x703E,sub_589C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7101,0x723C,sub_7101,routine,unclassified-code,316,,,,,unknown,unclassified,contiguous-code,316,316,0,1,0x7101-0x723C,100.000,1,0x9678,interrupt_handler_95f3,6,0x7132|0x7150|0x716E|0x71BA|0x71C0|0x7212,interp_1d_word|interp_1d_u8|sub_589C|sub_440D,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x723E,0x729B,sub_723E,routine,unclassified-code,94,,,,,unknown,unclassified,contiguous-code,94,94,0,1,0x723E-0x729B,100.000,1,0xD517,build_rpm_index_2044,1,0x7270,interp_2d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x729D,0x72C9,sub_729D,routine,unclassified-code,45,,,,,unknown,unclassified,contiguous-code,45,45,0,1,0x729D-0x72C9,100.000,1,0xB8E9,reset_entry,2,0x72B9|0x72C3,preprocess_cts_path|interp_1d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x72CB,0x7390,sub_72CB,routine,unclassified-code,198,,,,,unknown,unclassified,contiguous-code,198,198,0,1,0x72CB-0x7390,100.000,0,,,1,0x730F,sub_EF2A,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7392,0x74BE,timer_capture_handler,routine,code,301,8,,,,scheduler,confirmed,contiguous-code,301,301,0,1,0x7392-0x74BE,100.000,0,,,5,0x73E0|0x748A|0x7496|0x74A1|0x74BB,sub_7CB3|sub_7C57|sub_7C8A|sub_74BF,Capture 68HC11 TIC3 value at 0x1014 into RAM 0x00D9.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x74BF,0x74C9,sub_74BF,routine,unclassified-code,11,,,,,unknown,unclassified,contiguous-code,11,11,0,1,0x74BF-0x74C9,100.000,2,0x74A1|0x74BB,timer_capture_handler,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x74CA,0x765F,timer_capture_isr_preamble_74ca,routine,code,406,,,,,speed-rpm,strong,contiguous-code,406,406,0,1,0x74CA-0x765F,100.000,0,,,5,0x750E|0x753E|0x7541|0x7555|0x7558,sub_77A2|sub_7BD9|sub_7C6E|sub_7CA1,"Timer capture/output scheduling ISR preamble; samples TIC3, updates compare state, and falls through into engine_period_update at 0x7660.",Decoded contiguous block 0x74CA-0x765F; accesses 0x1014/0x1018 and falls through to the code-confirmed period path.,,false
0x7660,0x77A0,engine_period_update,routine,code,321,8,,,,speed-rpm,confirmed,contiguous-code,321,321,0,1,0x7660-0x77A0,100.000,0,,,9,0x773D|0x7740|0x7743|0x776D|0x777A|0x777F|0x7784|0x7791|0x7796,sub_5877|sub_BD13|fuel_runtime_sequence|sub_93BE|sub_7CF4|sub_7D14|sub_9435|sub_7D34|sub_7D54,Update prior capture and calculate RAM 0x00BA engine-period delta.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x77A2,0x7BD7,sub_77A2,routine,unclassified-code,1078,,,,,unknown,unclassified,contiguous-code,1078,1078,0,1,0x77A2-0x7BD7,100.000,1,0x750E,timer_capture_isr_preamble_74ca,20,0x784B|0x784E|0x786F|0x7872|0x788B|0x7948|0x799B|0x7A7C|0x7A7F|0x7A93|0x7B19|0x7B69|0x7B6C|0x7B7A|0x7B7D|0x7B80|0x7B83|0x7B91|0x7B94|0x7B97,sub_7C8A|sub_7CA1|sub_7C57|sub_7C6E|sub_7F1C|sub_9536|sub_7CB3|sub_93BE|sub_7CF4|sub_9435|sub_7D34,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7BD9,0x7C55,sub_7BD9,routine,unclassified-code,125,,,,,unknown,unclassified,contiguous-code,125,125,0,1,0x7BD9-0x7C55,100.000,2,0x753E|0x7555,timer_capture_isr_preamble_74ca,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7C57,0x7C6C,sub_7C57,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x7C57-0x7C6C,100.000,5,0x748A|0x786F|0x7A7C|0x7B94|0x7FEE,timer_capture_handler|sub_77A2|sub_7F33,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7C6E,0x7C88,sub_7C6E,routine,unclassified-code,27,,,,,unknown,unclassified,contiguous-code,27,27,0,1,0x7C6E-0x7C88,100.000,5,0x7541|0x7872|0x7A7F|0x7B97|0x7FF1,timer_capture_isr_preamble_74ca|sub_77A2|sub_7F33,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7C8A,0x7C9F,sub_7C8A,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x7C8A-0x7C9F,100.000,4,0x7496|0x784B|0x7B7D|0x7FF6,timer_capture_handler|sub_77A2|sub_7F33,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7CA1,0x7CB2,sub_7CA1,routine,unclassified-code,18,,,,,unknown,unclassified,contiguous-code,18,18,0,1,0x7CA1-0x7CB2,100.000,4,0x7558|0x784E|0x7B80|0x7FF9,timer_capture_isr_preamble_74ca|sub_77A2|sub_7F33,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7CB3,0x7CD8,sub_7CB3,routine,unclassified-code,38,,,,,unknown,unclassified,contiguous-code,38,38,0,1,0x7CB3-0x7CD8,100.000,2,0x73E0|0x7B69,timer_capture_handler|sub_77A2,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7CF4,0x7D12,sub_7CF4,routine,unclassified-code,31,,,,,unknown,unclassified,contiguous-code,31,31,0,1,0x7CF4-0x7D12,100.000,2,0x777A|0x7B7A,engine_period_update|sub_77A2,3,0x7D03|0x7D09|0x7D0F,sub_7E78|sub_7DCF|sub_7D74,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7D14,0x7D32,sub_7D14,routine,unclassified-code,31,,,,,unknown,unclassified,contiguous-code,31,31,0,1,0x7D14-0x7D32,100.000,1,0x777F,engine_period_update,3,0x7D23|0x7D29|0x7D2F,sub_7E78|sub_7DCF|sub_7D74,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7D34,0x7D52,sub_7D34,routine,unclassified-code,31,,,,,unknown,unclassified,contiguous-code,31,31,0,1,0x7D34-0x7D52,100.000,2,0x7791|0x7B91,engine_period_update|sub_77A2,3,0x7D43|0x7D49|0x7D4F,sub_7E9B|sub_7DCF|sub_7D74,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7D54,0x7D72,sub_7D54,routine,unclassified-code,31,,,,,unknown,unclassified,contiguous-code,31,31,0,1,0x7D54-0x7D72,100.000,1,0x7796,engine_period_update,3,0x7D63|0x7D69|0x7D6F,sub_7E9B|sub_7DCF|sub_7D74,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7D74,0x7DCD,sub_7D74,routine,unclassified-code,90,,,,,unknown,unclassified,contiguous-code,90,90,0,1,0x7D74-0x7DCD,100.000,4,0x7D0F|0x7D2F|0x7D4F|0x7D6F,sub_7CF4|sub_7D14|sub_7D34|sub_7D54,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7DCF,0x7E76,sub_7DCF,routine,unclassified-code,168,,,,,unknown,unclassified,contiguous-code,168,168,0,1,0x7DCF-0x7E76,100.000,4,0x7D09|0x7D29|0x7D49|0x7D69,sub_7CF4|sub_7D14|sub_7D34|sub_7D54,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7E78,0x7E9A,sub_7E78,routine,unclassified-code,35,,,,,unknown,unclassified,contiguous-code,35,35,0,1,0x7E78-0x7E9A,100.000,2,0x7D03|0x7D23,sub_7CF4|sub_7D14,1,0x7E7D,sub_7F1C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7E9B,0x7F1A,sub_7E9B,routine,unclassified-code,128,,,,,unknown,unclassified,contiguous-code,128,128,0,1,0x7E9B-0x7F1A,100.000,2,0x7D43|0x7D63,sub_7D34|sub_7D54,1,0x7EA0,sub_7F1C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7F1C,0x7F31,sub_7F1C,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x7F1C-0x7F31,100.000,5,0x788B|0x7A93|0x7B19|0x7E7D|0x7EA0,sub_77A2|sub_7E78|sub_7E9B,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x7F33,0x7FFC,sub_7F33,routine,unclassified-code,202,,,,,unknown,unclassified,contiguous-code,202,202,0,1,0x7F33-0x7FFC,100.000,0,,,6,0x7F46|0x7FB9|0x7FEE|0x7FF1|0x7FF6|0x7FF9,sub_BC1A|sub_7C57|sub_7C6E|sub_7C8A|sub_7CA1,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x800A,0x800A,cal_spark_fuel_bank_config,rom_data,u8,1,8,false,1,1,configuration,confirmed,data-object,1,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x800C,0x800D,checksum_word,rom_data,u16be,2,16,false,1,1,checksum,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x800E,0x800F,checksum_complement_target,rom_data,u16be,2,16,false,1,1,checksum,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8010,0x8027,spi_pointer_frame,rom_data,u16be-pointer-table,24,16,false,1,12,firmware-data,confirmed,data-object,24,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x802B,0x8102,fuel_iat_rpm_corr_a_24x9_s8,rom_data,s8-table,216,8,true,24,9,fuel,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8103,0x81DA,fuel_iat_rpm_corr_b_24x9_s8,rom_data,s8-table,216,8,true,24,9,fuel,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x81F8,0x821B,low_rpm_fuel_trim_a_4x9_s8,rom_data,s8-table,36,8,true,4,9,fuel,confirmed-structure,data-object,36,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x821C,0x82F3,fuel_quantity_trim_a_24x9_s8,rom_data,s8-table,216,8,true,24,9,fuel,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x82F4,0x8317,low_rpm_fuel_trim_b_4x9_s8,rom_data,s8-table,36,8,true,4,9,fuel,confirmed-structure,data-object,36,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8318,0x83EF,fuel_quantity_trim_b_24x9_s8,rom_data,s8-table,216,8,true,24,9,fuel,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x83F0,0x8407,rpm_only_fuel_trim_1x24_s8,rom_data,s8-vector,24,8,true,1,24,fuel,confirmed-structure,data-object,24,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8408,0x8418,cts_warmup_fuel_corr_1x17,rom_data,u8-vector,17,8,false,1,17,fuel-warmup,confirmed-structure,data-object,17,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x84E3,0x84EB,scheduler_fuel_pulse_corr_1x9,rom_data,u8-vector,9,8,false,1,9,fuel-scheduler,confirmed-structure,data-object,9,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x85BA,0x8631,high_load_fuel_duration_support_24x5,rom_data,u8-table,120,8,false,24,5,fuel,confirmed-structure,data-object,120,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x869A,0x8771,fuel_cut_state_delay_24x9,rom_data,u8-table,216,8,false,24,9,fuel-state,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x877E,0x8786,event_width_limit_1x9,rom_data,u8-vector,9,8,false,1,9,scheduler,confirmed-structure,data-object,9,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8787,0x8788,oc3_period_fit_guard,rom_data,u16be,2,16,false,1,1,scheduler,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8789,0x879A,fuel_edge_offset_1x9_words,rom_data,u16be-vector,18,16,false,1,9,scheduler,confirmed-structure,data-object,18,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x879E,0x879F,rpm_limit_primary_set_period,rom_data,u16be,2,16,false,1,1,limiter,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x87A0,0x87A1,rpm_limit_primary_clear_period,rom_data,u16be,2,16,false,1,1,limiter,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x87A2,0x87A3,rpm_limit_alternate_set_period,rom_data,u16be,2,16,false,1,1,limiter,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x87A4,0x87A5,rpm_limit_alternate_clear_period,rom_data,u16be,2,16,false,1,1,limiter,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x87B1,0x8888,injector_event_phase_24x9,rom_data,u8-table,216,8,false,24,9,fuel-scheduler,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x888E,0x8965,idle_air_bypass_target_24x9,rom_data,u8-table,216,8,false,24,9,idle,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8970,0x8980,cts_idle_target_cap_1x17,rom_data,u8-vector,17,8,false,1,17,idle,confirmed-structure,data-object,17,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x89C7,0x89D9,ignition_phase_factor_1x19,rom_data,u8-vector,19,8,false,1,19,ignition,confirmed-structure,data-object,19,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x89DA,0x89EC,ignition_width_factor_1x19,rom_data,u8-vector,19,8,false,1,19,ignition,confirmed-structure,data-object,19,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x89F3,0x8A05,ignition_retard_gain_1x19,rom_data,u8-vector,19,8,false,1,19,ignition,confirmed-structure,data-object,19,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8A69,0x8B40,spark_high_default_24x9,rom_data,u8-table,216,8,false,24,9,ignition,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8B41,0x8C18,spark_low_alternate_24x9,rom_data,u8-table,216,8,false,24,9,ignition,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8C19,0x8C30,spark_wot_or_bypass_1x24,rom_data,u8-vector,24,8,false,1,24,ignition,confirmed-structure,data-object,24,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8C7C,0x8D14,spark_iat_load_corr_17x9_s8,rom_data,s8-table,153,8,true,17,9,ignition,confirmed-structure,data-object,153,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8D15,0x8DAD,spark_cts_load_corr_17x9_s8,rom_data,s8-table,153,8,true,17,9,ignition,confirmed-structure,data-object,153,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8E6F,0x8EC3,adaptive_dynamics_table_a_17x5,rom_data,u8-table,85,8,false,17,5,closed-loop,confirmed-structure,data-object,85,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8EC7,0x8F1B,adaptive_dynamics_table_b_17x5,rom_data,u8-table,85,8,false,17,5,closed-loop,confirmed-structure,data-object,85,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8F1C,0x8F70,adaptive_dynamics_table_c_17x5,rom_data,u8-table,85,8,false,17,5,closed-loop,confirmed-structure,data-object,85,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x8F71,0x8FC5,adaptive_dynamics_table_d_17x5,rom_data,u8-table,85,8,false,17,5,closed-loop,confirmed-structure,data-object,85,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x916A,0x916B,expected_stack_top,rom_data,u16be,2,16,false,1,1,initialization,confirmed,data-object,2,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x9187,0x925E,load_aircharge_factor_24x9,rom_data,u8-table,216,8,false,24,9,air-load,confirmed-structure,data-object,216,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x929E,0x92CD,rpm_period_axis_24_words,rom_data,u16be-vector,48,16,false,1,24,speed-rpm,confirmed,data-object,48,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x92CF,0x92D7,cts_adc_axis,rom_data,u8-axis,9,8,false,1,9,temperature,confirmed,data-object,9,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x92D9,0x92E1,iat_adc_axis,rom_data,u8-axis,9,8,false,1,9,temperature,confirmed,data-object,9,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x92FA,0x9302,scheduler_axis_table_1x9,rom_data,u8-vector,9,8,false,1,9,scheduler,confirmed-structure,data-object,9,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x9303,0x930C,scheduler_signed_subvector,rom_data,s8-vector,10,8,true,1,10,scheduler,confirmed-structure,data-object,10,,,,,,0,,,,,,Calibration/data symbol; see report for units and role limitations.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x9315,0x93BC,sub_9315,routine,unclassified-code,168,,,,,unknown,unclassified,contiguous-code,168,168,0,1,0x9315-0x93BC,100.000,0,,,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x93BE,0x9433,sub_93BE,routine,unclassified-code,118,,,,,unknown,unclassified,contiguous-code,118,118,0,1,0x93BE-0x9433,100.000,2,0x776D|0x7B6C,engine_period_update|sub_77A2,4,0x93C5|0x93D0|0x93FF|0x9425,sub_96DA|sub_94AC|sub_94E2|sub_9523,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9435,0x94AA,sub_9435,routine,unclassified-code,118,,,,,unknown,unclassified,contiguous-code,118,118,0,1,0x9435-0x94AA,100.000,2,0x7784|0x7B83,engine_period_update|sub_77A2,4,0x943C|0x9447|0x9476|0x949C,sub_96DA|sub_94AC|sub_94E2|sub_9523,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x94AC,0x94E0,sub_94AC,routine,unclassified-code,53,,,,,unknown,unclassified,contiguous-code,53,53,0,1,0x94AC-0x94E0,100.000,2,0x93D0|0x9447,sub_93BE|sub_9435,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x94E2,0x9521,sub_94E2,routine,unclassified-code,64,,,,,unknown,unclassified,contiguous-code,64,64,0,1,0x94E2-0x9521,100.000,3,0x93FF|0x9476|0xE0BA,sub_93BE|sub_9435|timer_compare_isr_e080,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9523,0x9534,sub_9523,routine,unclassified-code,18,,,,,unknown,unclassified,contiguous-code,18,18,0,1,0x9523-0x9534,100.000,3,0x9425|0x949C|0x95B1,sub_93BE|sub_9435|period_history_init,1,0x952C,interp_1d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9536,0x9569,sub_9536,routine,unclassified-code,52,,,,,unknown,unclassified,contiguous-code,52,52,0,1,0x9536-0x9569,100.000,2,0x7948|0x799B,sub_77A2,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x956B,0x95F1,period_history_init,routine,code,135,8,,,,speed-rpm,confirmed,contiguous-code,135,135,0,1,0x956B-0x95F1,100.000,2,0xB4A1|0xB904,runtime_stage_b48c|reset_entry,1,0x95B1,sub_9523,"Initialize period/timer history, including 0x00BA = 0xFFFF.",existing reverse-engineering bundle / repository LOGIC.md,,false
0x95F3,0x96CF,interrupt_handler_95f3,routine,code,221,8,,,,unknown,confirmed,contiguous-code,221,221,0,1,0x95F3-0x96CF,100.000,0,,,24,0x961C|0x965A|0x965D|0x9660|0x9663|0x9666|0x9669|0x966C|0x966F|0x9672|0x9675|0x9678|0x967B|0x967E|0x9681|0x9684|0x968B|0x96B3|0x96B6|0x96B9|0x96BC|0x96C3|0x96C6|0x96C9,service_transfer_state_machine|sub_C9C8|sub_C97C|sample_adc_group_a_runtime|sub_9E87|adc_conversion_helper_5e82|build_transient_axis_2042|sub_9789|update_adc_200e_filter_and_load_axis|sub_9BFE|sub_97C5|sub_7101|clear_external_output_request|sub_CBA9|sub_BDF6|sub_A002|reset_service_transfer_state|sub_654C|sub_562A|sub_4772|sci_transmit_service|sub_58B7|sub_9EC5,Vector target; exact source depends on MCU mask.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x96D3,0x96D9,sub_96D3,routine,unclassified-code,7,,,,,unknown,unclassified,contiguous-code,7,7,0,1,0x96D3-0x96D9,100.000,1,0x4468,sub_4461,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x96DA,0x96E8,sub_96DA,routine,unclassified-code,15,,,,,unknown,unclassified,contiguous-code,15,15,0,1,0x96DA-0x96E8,100.000,3,0x93C5|0x943C|0xD5DA,sub_93BE|sub_9435|build_rpm_index_2044,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x96E9,0x96F2,sub_96E9,routine,unclassified-code,10,,,,,unknown,unclassified,contiguous-code,10,10,0,1,0x96E9-0x96F2,100.000,1,0xC012,closed_loop_adaptive_state_machine,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x96F3,0x96FA,sub_96F3,routine,unclassified-code,8,,,,,unknown,unclassified,contiguous-code,8,8,0,1,0x96F3-0x96FA,100.000,1,0xE6CB,fuel_final_stack,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9707,0x9746,sub_9707,routine,unclassified-code,64,,,,,unknown,unclassified,contiguous-code,64,64,0,1,0x9707-0x9746,100.000,1,0xBDFD,sub_BDF6,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9747,0x9758,sub_9747,routine,unclassified-code,18,,,,,unknown,unclassified,contiguous-code,18,18,0,1,0x9747-0x9758,100.000,1,0x5680,sub_5679,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9759,0x9788,sub_9759,routine,unclassified-code,48,,,,,unknown,unclassified,contiguous-code,48,48,0,1,0x9759-0x9788,100.000,1,0xCAC0,sub_C9C8,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9789,0x97C3,sub_9789,routine,unclassified-code,59,,,,,unknown,unclassified,contiguous-code,59,59,0,1,0x9789-0x97C3,100.000,1,0x966C,interrupt_handler_95f3,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x97C5,0x9A14,sub_97C5,routine,unclassified-code,592,,,,,unknown,unclassified,contiguous-code,592,592,0,1,0x97C5-0x9A14,100.000,1,0x9675,interrupt_handler_95f3,4,0x97E1|0x9805|0x994C|0x99E6,interp_1d_u8|iir_step_u8_to_q8_8|sub_E972|sub_E993,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
